country,username,post_id,uploader_id,collection_time,upload_date,post_text,comments_amount,retweet_amount,like_amount,views_amount,conflict_sentiment,lang,israel_related_similarity,israel_related_class_from_similarity,conflict_sentiment_v,cluster_idx,cluster_label
us,repjoeneguse,1740567016493531136_a,1078749802765139968_a,2023-12-29 05:38:01.758000,2023-12-29 02:54:49,"A national Right to Repair Law would ensure farmers &amp; ranchers across the country have more options to fix their equipment in a timely manner. 👩🏼‍🌾🚜

Proud to be joining @RepMGP on this effort in Congress. https://t.co/QdBN9bmRf9",3,16,67,4428.0,0,en,0.6992615128991276,0.0,0,2,Public Service and Community Engagement
us,usrepkcastor,1740540373376565356_a,1880674038_a,2023-12-29 05:38:03.084000,2023-12-29 01:08:57,"This was an unprecedented year in Congress with many events that could have been avoided if it weren’t for House Republicans dysfunction. 

@HouseDemocrats illustrated unity, resiliency &amp; prioritization of #PeopleOverPolitics time after time, because we are always for the people. https://t.co/bnG9IL0Rwh",20,3,9,579.0,0,en,0.7326294186387424,1.0,0,2,Public Service and Community Engagement
us,bobbyscott,1740524296387367346_a,161791703_a,2023-12-29 05:38:03.233000,2023-12-29 00:05:04,Happy Birthday to my friend and colleague @RepMcClellan! Thank you for all that you do for our Commonwealth and #VA04!,0,1,6,397.0,0,en,0.6804129893732304,0.0,0,2,Public Service and Community Engagement
us,maziehirono,1740521007616500020_a,92186819_a,2023-12-29 05:38:02.890000,2023-12-28 23:52:00,"Under @POTUS's leadership, @SenateDems have confirmed a historic number of diverse federal judges – a critical, yet long-overdue milestone.

Representation in our justice system matters, and we're working to build a judiciary that better reflects the diversity of this country. https://t.co/IRTJeokQJg",22,39,154,4311.0,0,en,0.7122999121887084,0.0,0,-1,outlier
us,repdebdingell,1740558657530863750_a,2970279814_a,2023-12-29 05:38:03.413000,2023-12-29 02:21:36,"Today marks 5 years of Paul Whelan’s wrongful imprisonment in Russia. As a Novi native, Paul has our unwavering support &amp; the entire Michigan delegation stands united. We'll continue to pursue every avenue to secure his immediate release &amp; bring Paul home. https://t.co/FVLSP4jcCh",8,5,26,1639.0,0,en,0.7222806146521392,1.0,0,0,October 7th Hamas Attacks and Their Aftermath
us,senatorwicker,1740569881160958254_a,264219447_a,2023-12-29 05:38:04.630000,2023-12-29 03:06:12,Learning environments such as the Imagine STEAM Lab @NAMSupdates prepare our students for the innovation happening in Mississippi’s universities and businesses. I visited the school this fall.,3,0,4,892.0,0,en,0.7019575155468123,0.0,0,2,Public Service and Community Engagement
us,repmikequigley,1740536358756581654_a,56864092_a,2023-12-29 05:38:05.778000,2023-12-29 00:53:00,"One of the best parts of this job is meeting with my constituents and helping them experience our Nation's Capital. 

This year, our office scheduled 431 tours for Illinoisans in D.C. and provided 32 U.S. flags to constituents 🇺🇸 I also attended more than 70 community meetings! https://t.co/1um82CfVow",1,6,7,711.0,0,en,0.717137422235977,1.0,0,2,Public Service and Community Engagement
us,repdelbene,1740534848756834461_a,995193054_a,2023-12-29 05:38:07.366000,2023-12-29 00:47:00,"In 2023, my office assisted WA-01 constituents in recovering nearly $942K in federal benefits owed to them!

If you need help navigating a federal agency, my casework team may be able to assist.

Visit my website ⬇️ to  request casework assistance.
https://t.co/jcikCqKSPJ",0,2,9,444.0,0,en,0.6991827336792225,0.0,0,2,Public Service and Community Engagement
us,senatorcollins,1740555952712192047_a,19726613_a,2023-12-29 05:38:07.751000,2023-12-29 02:10:51,"Maine voters should decide who wins the election – not a Secretary of State chosen by the Legislature.  

The Secretary of State’s decision would deny thousands of Mainers the opportunity to vote for the candidate of their choice, and it should be overturned.",4675,1592,8679,668455.0,0,en,0.7006683013544834,0.0,0,2,Public Service and Community Engagement
us,reprichhudson,1740548174882767177_a,935033864_a,2023-12-29 05:38:07.936000,2023-12-29 01:39:57,"A partisan hack just put her own will ahead of the voters of her own state. It’s ridiculous and disgraceful this happened in Colorado - now it’s happening in Maine. Voters should determine their president, not anyone else.",132,83,237,29875.0,0,en,0.7118037769637522,0.0,0,2,Public Service and Community Engagement
us,normajtorres,1740553975059886321_a,236279233_a,2023-12-29 05:38:09.303000,2023-12-29 02:03:00,"Everyone deserves a roof over their head and a floor beneath their feet. 

I’m working hard in my role as Chair of @NewDemCoalition’s Affordable Housing Task Force to make sure historically overlooked communities receive the shelter they deserve.",3,3,15,1246.0,0,en,0.7217649675209201,1.0,0,2,Public Service and Community Engagement
us,repfischbach,1740530067304780035_a,1344375287484723205_a,2023-12-29 05:38:09.708000,2023-12-29 00:28:00,"The Biden Administration and “Green New Deal” radical Democrats want to force electric vehicles on the American people – whether it makes sense for their lives or not. The Preserving Choice in Vehicle Purchases Act, which passed in the House this year, would block those efforts.",5,3,2,6298.0,0,en,0.7262523975296105,1.0,0,2,Public Service and Community Engagement
us,repgolden,1740544590242074827_a,1080891667308298240_a,2023-12-29 05:38:10.852000,2023-12-29 01:25:42,My statement on the Maine Secretary of State's ruling: https://t.co/ByO3XJe1JS,1738,375,2453,1359668.0,0,en,0.7160927618381476,1.0,0,2,Public Service and Community Engagement
us,gopmajoritywhip,1740564741574345187_a,2914515430_a,2023-12-29 05:38:11.277000,2023-12-29 02:45:47,This is the latest attempt by the far Left to interfere in our elections and punish @realdonaldtrump. Both Republicans and Democrats need to condemn this dangerous partisan stunt. https://t.co/NLl75nV4dU,10,6,31,2372.0,0,en,0.7312585128943938,1.0,0,2,Public Service and Community Engagement
us,robert_aderholt,1740537814834462883_a,76452765_a,2023-12-29 05:38:12.266000,2023-12-29 00:58:47,"Whether it’s Maine or Colorado, these partisan, activist ballot decisions will not stand under SCOTUS scrutiny. There is nothing to see here.",48,25,110,4227.0,0,en,0.7169701672070329,1.0,0,2,Public Service and Community Engagement
us,joaquincastrotx,1740585135479943325_a,231510077_a,2023-12-29 05:38:13.447000,2023-12-29 04:06:49,"RT @AlexODiazNV: @SFBA4ever Yes, but it goes farther. 

If you happen to be a documented Hispanic construction worker and traveling with a…",0,5,0,,0,en,0.6939811632386317,0.0,0,1,U.S. Immigration and Border Security
us,joaquincastrotx,1740579274359545859_a,231510077_a,2023-12-29 05:38:13.447000,2023-12-29 03:43:32,RT @AlexODiazNV: For those wondering how Texas SB4 is enforced: https://t.co/aidNBRymju,0,62,0,,0,en,0.6911130473962972,0.0,0,1,U.S. Immigration and Border Security
us,joaquincastrotx,1740579229639512269_a,231510077_a,2023-12-29 05:38:13.447000,2023-12-29 03:43:21,RT @jeromew1: @JoaquinCastrotx All it takes is one brown US citizen walking around without an ID with no way to prove it in the moment.,0,5,0,,0,en,0.7097762781883112,0.0,0,1,U.S. Immigration and Border Security
us,joaquincastrotx,1740573036598960234_a,231510077_a,2023-12-29 05:38:13.447000,2023-12-29 03:18:44,"RT @JoaquinCastrotx: If SB 4 goes into effect, Latino families across Texas will be harassed and hurt for looking like immigrants. 

I’m re…",0,253,0,,0,en,0.6870478795850777,0.0,0,1,U.S. Immigration and Border Security
us,chriscoons,1740520322787606823_a,15324851_a,2023-12-29 05:38:13.524000,2023-12-28 23:49:16,Read my full statement on the passing of Senator Herb Kohl here: https://t.co/DWqhsmux4V,2,0,5,1310.0,0,en,0.7129111301959357,0.0,0,2,Public Service and Community Engagement
us,joaquincastrotx,1740555205836702106_a,231510077_a,2023-12-29 05:38:13.447000,2023-12-29 02:07:53,"RT @CounselorCarol1: And it won't just be along the border, this will be across the entire state. Look what already happened to that family…",0,13,0,,0,en,0.7371436645839147,1.0,0,1,U.S. Immigration and Border Security
us,chriscoons,1740520321273442618_a,15324851_a,2023-12-29 05:38:13.524000,2023-12-28 23:49:16,"Senator Kohl was unfailingly kind, warm and unassuming, but quietly fierce about the things he cared about. His slogan was that he was ‘nobody’s senator but yours’ – a goal that I’ve tried to live up to, and that many of us who follow his footsteps would do well to carry forward.",3,1,16,2690.0,0,en,0.7060323916898434,0.0,0,2,Public Service and Community Engagement
us,joaquincastrotx,1740537294745182700_a,231510077_a,2023-12-29 05:38:13.447000,2023-12-29 00:56:43,"RT @SanAntoGuera: @JoaquinCastrotx https://t.co/Aj2xIGXTyU
Against U.S. citizens in this case -- ""The Ayalas are U.S. citizens, and the Oct…",0,6,0,,0,en,0.7407826489437545,1.0,0,1,U.S. Immigration and Border Security
us,joaquincastrotx,1740520514781581508_a,231510077_a,2023-12-29 05:38:13.447000,2023-12-28 23:50:02,RT @ReichlinMelnick: The “rule of law” says that federal law is supreme over state law—and that states can’t override federal immigration l…,0,74,0,,0,en,0.7092802655587085,0.0,0,1,U.S. Immigration and Border Security
us,repogles,1740550440306069854_a,1603110823014141952_a,2023-12-29 05:38:14.732000,2023-12-29 01:48:57,"Maine’s Secretary of State, Shenna Bellows, just released her egregious decision to remove Donald Trump from the state’s primary ballot. 

This choice is nothing short of corrupt and abominable.",250,98,471,43438.0,0,en,0.6932421601890119,0.0,0,2,Public Service and Community Engagement
us,repmarcykaptur,1740553573065282002_a,581141508_a,2023-12-29 05:38:15.094000,2023-12-29 02:01:24,Enjoyed touring the Riverview Health Care Campus in Oak Harbor with the Ottawa County Commissioners. We focused on ways to best serve our seniors and expand Veterans’ care. https://t.co/9sWjSJnqtE,2,3,10,870.0,0,en,0.6971380233319721,0.0,0,2,Public Service and Community Engagement
us,repdondavis,1740535078256816290_a,1610323296360210433_a,2023-12-29 05:38:15.508000,2023-12-29 00:47:54,"In eNC, the firetruck has long symbolized our first responders' readiness to protect the community. Now, it's our turn to protect them! Thrilled to back @RepSarbanes' bipartisan letter to @SecDef, advocating for firefighters to have trade time, enhancing their quality of life.",1,3,4,176.0,0,en,0.7257541031271687,1.0,0,2,Public Service and Community Engagement
us,repkevinmullin,1740526795919958281_a,1610411994888409088_a,2023-12-29 05:38:16.132000,2023-12-29 00:15:00,"Today marks the 50th anniversary of the Endangered Species Act! This landmark legislation is the pillar of federal preservation efforts &amp; currently protects 1,662 species. As the effects of climate change worsen we must remain committed to protecting wildlife across the nation.",1,2,8,389.0,0,en,0.7040153920912517,0.0,0,-1,outlier
us,repshontelbrown,1740558663369245144_a,1456381091598700556_a,2023-12-29 05:38:16.665000,2023-12-29 02:21:38,"The Inflation Reduction Act is delivering lower prescription drug prices, caps on insulin costs, and free vaccines for seniors ⤵️",8,25,57,2174.0,0,en,0.7131642796778063,0.0,0,2,Public Service and Community Engagement
us,repcaraveomd,1740525789248921626_a,1610302050474102784_a,2023-12-29 05:38:15.967000,2023-12-29 00:11:00,"It’s the honor of my lifetime to represent #CO08 in Congress.

Keep up with the work I’m doing on behalf of our community by subscribing to my newsletter at https://t.co/VFuFcGxJiK https://t.co/ZDQGREm3aq",1,2,5,144.0,0,en,0.7226007567872053,1.0,0,2,Public Service and Community Engagement
us,repjamescomer,1740524011904446785_a,1274852794206388225_a,2023-12-29 05:38:17.223000,2023-12-29 00:03:56,📺🚨 Looking forward to joining @jasoninthehouse tonight on @FoxNews at 7:30pmET. Be sure to tune in!,75,18,74,7232.0,0,en,0.6841640057645944,0.0,0,-1,outlier
us,repunderwood,1740535866022412500_a,1080539438508400642_a,2023-12-29 05:38:17.491000,2023-12-29 00:51:02,Some of my favorite moments from 2023 in Illinois’ 14th District ❤️ https://t.co/14xLbHyd9Z,4,29,144,3362.0,0,en,0.7130335590017784,0.0,0,2,Public Service and Community Engagement
us,repmmm,1740545354137747595_a,1345807954604412929_a,2023-12-29 05:38:18.959000,2023-12-29 01:28:44,"Thanks to Joy and the River Hills Community Health Center in Oskaloosa. Rural health facilities across the country, and here in Iowa, are having challenges attracting doctors. We must continue to work to offer quality healthcare to rural Iowa. Thanks for letting me stop by today. https://t.co/UsSZeQrvfH",5,0,3,386.0,0,en,0.6960584236724787,0.0,0,2,Public Service and Community Engagement
us,repsarajacobs,1740536338389274916_a,1345103905869455361_a,2023-12-29 05:38:21.133000,2023-12-29 00:52:55,"I’m so proud of all the hard work my team does to serve San Diego, and I was glad to speak with some constituents we’ve assisted through casework recently. Thank you Matin, David, Alberto, Ana, Rumi, Dick, Thelma, and Susan for speaking with me! https://t.co/67oUDJar3P",13,4,20,1636.0,0,en,0.6875040491657385,0.0,0,2,Public Service and Community Engagement
us,repjimmypanetta,1740544493152072095_a,796736612554117120_a,2023-12-29 05:38:20.860000,2023-12-29 01:25:19,"RT @sccounty: Evacuation warnings for all impacted areas have been lifted: 

CTL-E048
CRZ-E070
CTL-E027A
CTL-E027B
Know your zone. https://…",0,13,0,,0,en,0.7087483283832171,0.0,0,-1,outlier
us,repericburlison,1740584649863336421_a,1606342594765590528_a,2023-12-29 05:38:23.762000,2023-12-29 04:04:53,"Election interference.

Democrats want to take away the voting rights of every American.

Pathetic, each and every one of them who attempt to go down this path.",15,8,35,1359.0,0,en,0.7222087479553465,1.0,0,2,Public Service and Community Engagement
